# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       7.055478492449e+13       1.417338315282e-14       1.518232649776e-25       6.568370736204e-09       1.074131746339e+22       1.413985694611e+04       2.004096102233e-10       9.976345656956e+17       3.792348956059e-09       6.818439026289e+43       8.726231577982e+32       4.681605656257e+33       1.409518077016e+29       3.139483374371e+43       1.046494458124e+43       7.047590385078e+28       1.569741687186e+43       5.232472290619e+42       3.453080871730e-08       9.925996520478e+40       1.153759008492e+44       1.153759008492e+44       3.845863361456e+43      -2.341989382033e+52       3.946710184936e-06       2.867131231126e+00 
       7.006433458242e+13       1.427259683489e-14       1.539562300272e-25       6.613845471293e-09       1.059250338335e+22       1.413985694611e+04       2.018124774948e-10       9.906996680194e+17       3.818895398751e-09       6.630817560821e+43       8.545516607178e+32       4.584652438603e+33       1.380327811337e+29       3.053094910789e+43       1.017698303596e+43       6.901639056684e+28       1.526547455394e+43       5.088491517981e+42       3.453080871730e-08       9.652865088749e+40       1.122011279264e+44       1.122011279264e+44       3.740037597364e+43      -2.261713388991e+52       4.025644388635e-06       2.810912971693e+00 
       6.957729352772e+13       1.437250501274e-14       1.561191611029e-25       6.661139195785e-09       1.044575102718e+22       1.413985694611e+04       2.032251648373e-10       9.838129771792e+17       3.845627666542e-09       6.448358833359e+43       8.368544133967e+32       4.489707063364e+33       1.351742058381e+29       2.969083579285e+43       9.896945264283e+42       6.758710291904e+28       1.484541789642e+43       4.948472632141e+42       3.453080871730e-08       9.387249353691e+40       1.091137145217e+44       1.091137145217e+44       3.637123817213e+43      -2.184189003240e+52       4.104578592334e-06       2.756856953006e+00 
       6.909363806129e+13       1.447311254783e-14       1.583124791972e-25       6.706613930874e-09       1.030103183098e+22       1.413985694611e+04       2.046477409912e-10       9.769741580727e+17       3.872547060208e-09       6.270920781994e+43       8.195236653489e+32       4.396727949342e+33       1.323748299055e+29       2.887383968847e+43       9.624613229490e+42       6.618741495275e+28       1.443691984423e+43       4.812306614745e+42       3.453080871730e-08       9.128942507555e+40       1.061112567829e+44       1.061112567829e+44       3.537041892591e+43      -2.109321908380e+52       4.183512796032e-06       2.704840784082e+00 
       6.861334464875e+13       1.457442433566e-14       1.605366112174e-25       6.753907655366e-09       1.015831762665e+22       1.413985694611e+04       2.060802751781e-10       9.701828779272e+17       3.899654889629e-09       6.098365253901e+43       8.025518265966e+32       4.305674376456e+33       1.296334273530e+29       2.807932468362e+43       9.359774894540e+42       6.481671367650e+28       1.403966234181e+43       4.679887447270e+42       3.453080871730e-08       8.877743433274e+40       1.031914170039e+44       1.031914170039e+44       3.439713899959e+43      -2.037021020879e+52       4.262446999731e-06       2.654751139932e+00 
       6.813638991932e+13       1.467644530601e-14       1.627919900684e-25       6.801201379858e-09       1.001758063629e+22       1.413985694611e+04       2.075228371044e-10       9.634388062832e+17       3.926952473856e-09       5.930557897776e+43       7.859314643456e+32       4.216506467918e+33       1.269487975870e+29       2.730667217090e+43       9.102224056966e+42       6.347439879349e+28       1.365333608545e+43       4.551112028483e+42       3.453080871730e-08       8.633456547877e+40       1.003519218046e+44       1.003519218046e+44       3.345064059986e+43      -1.967198379260e+52       4.341381203430e-06       2.606482937388e+00 
       6.766275066466e+13       1.477918042315e-14       1.650790547368e-25       6.848495104350e-09       9.878793466876e+21       1.413985694611e+04       2.089754969641e-10       9.567416149783e+17       3.954441141173e-09       5.767368059232e+43       7.696552997304e+32       4.129185172759e+33       1.243197648774e+29       2.655528056499e+43       8.851760188329e+42       6.215988243872e+28       1.327764028249e+43       4.425880094165e+42       3.453080871730e-08       8.395891650204e+40       9.759056036120e+43       9.759056036120e+43       3.253018678543e+43      -1.899769037087e+52       4.420315407128e-06       2.559938599220e+00 
       6.719240383780e+13       1.488263468612e-14       1.673982503768e-25       6.897607818246e-09       9.741929104884e+21       1.413985694611e+04       2.104383254428e-10       9.500909781314e+17       3.982122229161e-09       5.608668679066e+43       7.537162046265e+32       4.043672248735e+33       1.217451778430e+29       2.582456483426e+43       8.608188278086e+42       6.087258892150e+28       1.291228241713e+43       4.304094139043e+42       3.453080871730e-08       8.164863772819e+40       9.490518268458e+43       9.490518268458e+43       3.163506089326e+43      -1.834650959622e+52       4.499249610827e-06       2.515027395725e+00 
       6.672532655193e+13       1.498681312892e-14       1.697500283964e-25       6.944901542738e-09       9.606960911046e+21       1.413985694611e+04       2.119113937209e-10       9.434865721265e+17       4.009997084765e-09       5.454336194339e+43       7.381071985285e+32       3.959930245576e+33       1.192239089467e+29       2.511395604527e+43       8.371318681756e+42       5.961195447335e+28       1.255697802263e+43       4.185659340878e+42       3.453080871730e-08       7.940193037993e+40       9.229369794637e+43       9.229369794637e+43       3.076456598056e+43      -1.771764924016e+52       4.578183814526e-06       2.471664854420e+00 
       6.626149607938e+13       1.509172082082e-14       1.721348465453e-25       6.994014256634e-09       9.473862615167e+21       1.413985694611e+04       2.133947734770e-10       9.369280755973e+17       4.038067064358e-09       5.304250442161e+43       7.228214454929e+32       3.877922488582e+33       1.167548540022e+29       2.442290091978e+43       8.140966973261e+42       5.837742700110e+28       1.221145045989e+43       4.070483486631e+42       3.453080871730e-08       7.721704517652e+40       8.975407285106e+43       8.975407285106e+43       2.991802428215e+43      -1.711034422928e+52       4.657118018224e-06       2.429772229769e+00 
       6.580088985043e+13       1.519736286657e-14       1.745531690044e-25       7.043126970530e-09       9.342608311008e+21       1.413985694611e+04       2.148885368913e-10       9.304151694114e+17       4.066333533808e-09       5.158294566141e+43       7.078522511446e+32       3.797613062567e+33       1.143369316902e+29       2.375086140401e+43       7.916953801337e+42       5.716846584509e+28       1.187543070201e+43       3.958476900669e+42       3.453080871730e-08       7.509228097180e+40       8.728433005291e+43       8.728433005291e+43       2.909477668280e+43      -1.652385571451e+52       4.736052221923e-06       2.389276025940e+00 
       6.534348545226e+13       1.530374440663e-14       1.770054664757e-25       7.092239684425e-09       9.213172451242e+21       1.413985694610e+04       2.163927566496e-10       9.239475366549e+17       4.094797868544e-09       5.016354925399e+43       6.931930597449e+32       3.718966796124e+33       1.119690830848e+29       2.309731424966e+43       7.699104749887e+42       5.598454154240e+28       1.154865712483e+43       3.849552374943e+42       3.453080871730e-08       7.302598342966e+40       8.488254661632e+43       8.488254661632e+43       2.829418220397e+43      -1.595747017214e+52       4.814986425622e-06       2.350107566498e+00 
       6.488926062786e+13       1.541087061748e-14       1.794922162742e-25       7.141352398321e-09       9.085529842486e+21       1.413985694610e+04       2.179075059461e-10       9.175248626165e+17       4.123461453624e-09       4.878321006084e+43       6.788374513206e+32       3.641949246225e+33       1.096502711899e+29       2.246175060655e+43       7.487250202182e+42       5.482513559495e+28       1.123087530327e+43       3.743625101091e+42       3.453080871730e-08       7.101654373598e+40       8.254685251871e+43       8.254685251871e+43       2.751561750480e+43      -1.541049853583e+52       4.893920629320e-06       2.312202605748e+00 
       6.443819327494e+13       1.551874671180e-14       1.820139024206e-25       7.192284101620e-09       8.959655640396e+21       1.413985694610e+04       2.194328584877e-10       9.111468347731e+17       4.152325683799e-09       4.744085335330e+43       6.647791388521e+32       3.566526683138e+33       1.073794804849e+29       2.184367562640e+43       7.281225208801e+42       5.368974024246e+28       1.092183781320e+43       3.640612604400e+42       3.453080871730e-08       6.906239734604e+40       8.027542919448e+43       8.027542919448e+43       2.675847639675e+43      -1.488227535826e+52       4.972854833019e-06       2.275500977086e+00 
       6.399026144483e+13       1.562737793879e-14       1.845710157357e-25       7.243215804920e-09       8.835525344828e+21       1.413985694610e+04       2.209688884971e-10       9.048131427737e+17       4.181391963585e-09       4.613543397580e+43       6.510119655201e+32       3.492666075652e+33       1.051557164801e+29       2.124260807759e+43       7.080869359198e+42       5.257785824005e+28       1.062130403880e+43       3.540434679599e+42       3.453080871730e-08       6.716202276634e+40       7.806650811910e+43       7.806650811910e+43       2.602216937165e+43      -1.437215800150e+52       5.051789036718e-06       2.239946274319e+00 
       6.354544334144e+13       1.573676958436e-14       1.871640539358e-25       7.292328518815e-09       8.713114795074e+21       1.413985694610e+04       2.225156707166e-10       8.985234784247e+17       4.210661707330e-09       4.486593553207e+43       6.375299020096e+32       3.420335076612e+33       1.029780052810e+29       2.065807997042e+43       6.886026656808e+42       5.148900264049e+28       1.032903998521e+43       3.443013328404e+42       3.453080871730e-08       6.531394036997e+40       7.591836943214e+43       7.591836943214e+43       2.530612314269e+43      -1.387952585527e+52       5.130723240416e-06       2.205485562406e+00 
       6.310371732019e+13       1.584692697145e-14       1.897935217295e-25       7.343260222115e-09       8.592400165155e+21       1.413985694610e+04       2.240732804116e-10       8.922775356750e+17       4.240136339281e-09       4.363136959379e+43       6.243270438687e+32       3.349502008754e+33       1.008453931618e+29       2.008963619277e+43       6.696545397590e+42       5.042269658090e+28       1.004481809638e+43       3.348272698795e+42       3.453080871730e-08       6.351671124458e+40       7.382934059816e+43       7.382934059816e+43       2.460978019806e+43      -1.340377958181e+52       5.209657444115e-06       2.172069114491e+00 
       6.266506188699e+13       1.595785546025e-14       1.924599309163e-25       7.396010914817e-09       8.473357959188e+21       1.413985694610e+04       2.256417933745e-10       8.860750106008e+17       4.269817293655e-09       4.243077493099e+43       6.113976089234e+32       3.280135850830e+33       9.875694614799e+28       1.953683415572e+43       6.512278051908e+42       4.937847307399e+28       9.768417077862e+42       3.256139025954e+42       3.453080871730e-08       6.176893607207e+40       7.179779510454e+43       7.179779510454e+43       2.393259836688e+43      -1.294434038679e+52       5.288591647814e-06       2.139650172484e+00 
       6.222945569711e+13       1.606956044847e-14       1.951638004857e-25       7.446942618117e-09       8.355965006809e+21       1.413985694610e+04       2.272212859281e-10       8.799156013910e+17       4.299706014711e-09       4.126321676367e+43       5.987359347449e+32       3.212206224023e+33       9.671174960692e+28       1.899924344900e+43       6.333081149666e+42       4.835587480346e+28       9.499621724499e+42       3.166540574833e+42       3.453080871730e-08       6.006925403905e+40       6.982215119502e+43       6.982215119502e+43       2.327405039707e+43      -1.250064931509e+52       5.367525851512e-06       2.108184728771e+00 
       6.179687755423e+13       1.618204737161e-14       1.979056567187e-25       7.499693310820e-09       8.240198458665e+21       1.413985694610e+04       2.288118349296e-10       8.737990083327e+17       4.329803956813e-09       4.012778603396e+43       5.863364761699e+32       3.145683378646e+33       9.470890784751e+28       1.847644550581e+43       6.158815168604e+42       4.735445392376e+28       9.238222752906e+42       3.079407584302e+42       3.453080871730e-08       5.841634177732e+40       6.790087063818e+43       6.790087063818e+43       2.263362354482e+43      -1.207216657083e+52       5.446460055211e-06       2.077631326905e+00 
