# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       5.433189340197e+07       1.840539541290e-08       2.560191939118e-13       8.529700004146e-03       6.369830531438e+09       1.414353684839e+04       2.603173882315e-04       7.684451505171e+11       4.924609247656e-03       2.397719987895e+19       3.984848926014e+14       2.137863418435e+15       3.218294486686e+10       6.334645306206e-13       1.840011085956e+18       6.436588973372e+10       1.266929061239e-12       3.680022171920e+18       3.454201677129e-08       3.490499829238e+16       4.057474099923e+19       4.057474099923e+19       1.352406821696e+19      -6.342206439577e+21       1.629263599751e-04       6.940100297877e-02 
       5.395421385666e+07       1.853423319488e-08       2.596159700944e-13       8.589406970714e-03       6.281581970284e+09       1.414353678868e+04       2.621396090418e-04       7.631034227296e+11       4.959080865492e-03       2.331742454836e+19       3.902325109339e+14       2.093589557093e+15       3.151645549886e+10       6.334645306206e-13       1.789379905974e+18       6.303291099773e+10       1.266929061239e-12       3.578759811956e+18       3.454201677129e-08       3.394452513854e+16       3.945827204940e+19       3.945827204940e+19       1.315192940910e+19      -6.124816967137e+21       1.630052353756e-04       6.936806206462e-02 
       5.357915969051e+07       1.866397284154e-08       2.632632765931e-13       8.649531873743e-03       6.194556026988e+09       1.414353672856e+04       2.639745853851e-04       7.577988271115e+11       4.993793775565e-03       2.267580410981e+19       3.821510311049e+14       2.050232580670e+15       3.086376872300e+10       6.334645306207e-13       1.740141932989e+18       6.172753744601e+10       1.266929061239e-12       3.480283865984e+18       3.454201677129e-08       3.301048111234e+16       3.837252437150e+19       3.837252437150e+19       1.279003066261e+19      -5.914878882417e+21       1.630841115077e-04       6.933515750731e-02 
       5.320671265362e+07       1.879462066592e-08       2.669618232916e-13       8.710077636351e-03       6.108735763027e+09       1.414353666801e+04       2.658224065498e-04       7.525311055444e+11       5.028749666792e-03       2.205183899915e+19       3.742369138406e+14       2.007773501034e+15       3.022459869595e+10       6.334645306207e-13       1.692258830431e+18       6.044919739189e+10       1.266929061239e-12       3.384517660869e+18       3.454201677129e-08       3.210213896931e+16       3.731665262248e+19       3.731665262248e+19       1.243809020401e+19      -5.712136776395e+21       1.631629883771e-04       6.930228928807e-02 
       5.283685462294e+07       1.892618302528e-08       2.707123300465e-13       8.771047207119e-03       6.024104474549e+09       1.414353660704e+04       2.676831624496e-04       7.473000017041e+11       5.063950239913e-03       2.144504339865e+19       3.664866931635e+14       1.966193723287e+15       2.959866549399e+10       6.334645306207e-13       1.645693316631e+18       5.919733098799e+10       1.266929061239e-12       3.291386633269e+18       3.454201677129e-08       3.121879147643e+16       3.628983472029e+19       3.628983472029e+19       1.209583401328e+19      -5.516343994639e+21       1.632418659891e-04       6.926945738842e-02 
       5.246956760142e+07       1.905866632136e-08       2.745155268269e-13       8.832443551000e-03       5.940645689127e+09       1.414353654565e+04       2.695569436274e-04       7.421052610484e+11       5.099397207569e-03       2.085494485868e+19       3.588969748745e+14       1.925475037616e+15       2.898569499050e+10       6.334645306208e-13       1.600409135792e+18       5.797138998100e+10       1.266929061239e-12       3.200818271590e+18       3.454201677129e-08       3.035975086144e+16       3.529127120375e+19       3.529127120375e+19       1.176299561056e+19      -5.327262337221e+21       1.633207443494e-04       6.923666179017e-02 
       5.210483371708e+07       1.919207700072e-08       2.783721538573e-13       8.894269654775e-03       5.858343162545e+09       1.414353648382e+04       2.714438412600e-04       7.369466308045e+11       5.135092294390e-03       2.028108392994e+19       3.514644350660e+14       1.885599611326e+15       2.838541873582e+10       6.334645306208e-13       1.556371029757e+18       5.677083747165e+10       1.266929061239e-12       3.112742059521e+18       3.454201677129e-08       2.952434827736e+16       3.432018461014e+19       3.432018461014e+19       1.143931584868e+19      -5.144661768931e+21       1.633996234635e-04       6.920390247541e-02 
       5.174263522221e+07       1.932642155505e-08       2.822829617610e-13       8.956528528870e-03       5.777180875641e+09       1.414353642156e+04       2.733439471623e-04       7.318238599564e+11       5.171037237073e-03       1.972301380567e+19       3.441858186669e+14       1.846549981025e+15       2.779757383974e+10       6.334645306208e-13       1.513544710562e+18       5.559514767949e+10       1.266929061239e-12       3.027089421132e+18       3.454201677129e-08       2.871193328174e+16       3.337581886988e+19       3.337581886988e+19       1.112454271134e+19      -4.968320139411e+21       1.634785033372e-04       6.917117942656e-02 
       5.138295449245e+07       1.946170652147e-08       2.862487117065e-13       9.019223200085e-03       5.697143031188e+09       1.414353635887e+04       2.752573537921e-04       7.267366992335e+11       5.207233784474e-03       1.918029997379e+19       3.370579380163e+14       1.808309044978e+15       2.722190285634e+10       6.334645306208e-13       1.471896833738e+18       5.444380571268e+10       1.266929061239e-12       2.943793667483e+18       3.454201677129e-08       2.792187333018e+16       3.245743871781e+19       3.245743871781e+19       1.081843111693e+19      -4.798022912891e+21       1.635573839761e-04       6.913849262629e-02 
       5.102577402595e+07       1.959793848288e-08       2.902701755556e-13       9.082356718864e-03       5.618214050817e+09       1.414353629573e+04       2.771841542542e-04       7.216849010974e+11       5.243683697687e-03       1.865251987862e+19       3.300776714681e+14       1.770860055615e+15       2.665815367124e+10       6.334645306209e-13       1.431394972346e+18       5.331630734249e+10       1.266929061239e-12       2.862789944698e+18       3.454201677129e-08       2.715355328389e+16       3.156432912080e+19       3.156432912080e+19       1.052074272768e+19      -4.633562907188e+21       1.636362653859e-04       6.910584205759e-02 
       5.067107644254e+07       1.973512406824e-08       2.943481360134e-13       9.145932157480e-03       5.540378571990e+09       1.414353623216e+04       2.791244423053e-04       7.166682197310e+11       5.280388750131e-03       1.813926259181e+19       3.232419620234e+14       1.734186612199e+15       2.610607939122e+10       6.334645306209e-13       1.392007591732e+18       5.221215878244e+10       1.266929061239e-12       2.784015183472e+18       3.454201677129e-08       2.640637493070e+16       3.069579472097e+19       3.069579472097e+19       1.023124576412e+19      -4.474740041641e+21       1.637151475724e-04       6.907322770373e-02 
       5.031884448284e+07       1.987326995292e-08       2.984833867811e-13       9.209952610036e-03       5.463621445005e+09       1.414353616814e+04       2.810783123583e-04       7.116864110255e+11       5.317350727638e-03       1.764012849247e+19       3.165478159920e+14       1.698272653643e+15       2.556543823604e+10       6.334645306209e-13       1.353704024978e+18       5.113087647207e+10       1.266929061239e-12       2.707408049962e+18       3.454201677129e-08       2.567975651934e+16       2.985115929432e+19       2.985115929432e+19       9.949714824604e+18      -4.321361093704e+21       1.637940305415e-04       6.904064954830e-02 
       4.996906100747e+07       2.001238285903e-08       3.026767327099e-13       9.274421190639e-03       5.387927730049e+09       1.414353610367e+04       2.830458594871e-04       7.067392325692e+11       5.354571428540e-03       1.715472895598e+19       3.099923016813e+14       1.663102451474e+15       2.503599343260e+10       6.334645306209e-13       1.316454449015e+18       5.007198686520e+10       1.266929061239e-12       2.632908898036e+18       3.454201677129e-08       2.497313230642e+16       2.902976522423e+19       2.902976522423e+19       9.675930709813e+18      -4.173239463863e+21       1.638729142990e-04       6.900810757516e-02 
       4.962170899618e+07       2.015246955570e-08       3.069289899581e-13       9.339341035229e-03       5.313282694291e+09       1.414353603875e+04       2.850271794309e-04       7.018264436354e+11       5.392052663752e-03       1.668268605141e+19       3.035725481120e+14       1.628660602948e+15       2.451751311123e+10       6.334645306210e-13       1.280229861413e+18       4.903502622246e+10       1.266929061239e-12       2.560459722832e+18       3.454201677129e-08       2.428595211602e+16       2.823097298945e+19       2.823097298945e+19       9.409680252086e+18      -4.030194948628e+21       1.639517988509e-04       6.897560176850e-02 
       4.927677154704e+07       2.029353685949e-08       3.112409861498e-13       9.404715303390e-03       5.239671809011e+09       1.414353597337e+04       2.870223685992e-04       6.969478051709e+11       5.429796256867e-03       1.622363224727e+19       2.972857437614e+14       1.594932024300e+15       2.400977020413e+10       6.334645306210e-13       1.245002057794e+18       4.801954040826e+10       1.266929061239e-12       2.490004115594e+18       3.454201677129e-08       2.361768091127e+16       2.745416066615e+19       2.745416066615e+19       9.150756149447e+18      -3.892053521292e+21       1.640306842030e-04       6.894313211278e-02 
       4.893423187560e+07       2.043559163464e-08       3.156135605358e-13       9.470547176534e-03       5.167080746779e+09       1.414353590754e+04       2.890315240764e-04       6.921030797840e+11       5.467804044238e-03       1.577721012536e+19       2.911291353315e+14       1.561901944143e+15       2.351254234595e+10       6.334645306210e-13       1.210743609873e+18       4.702508469189e+10       1.266929061239e-12       2.421487219753e+18       3.454201677129e-08       2.296779837780e+16       2.669872344373e+19       2.669872344373e+19       8.898956804204e+18      -3.758647120214e+21       1.641095703614e-04       6.891069859279e-02 
       4.859407331408e+07       2.057864079346e-08       3.200475641572e-13       9.536839856082e-03       5.095495378657e+09       1.414353584125e+04       2.910547436265e-04       6.872920317336e+11       5.506077875073e-03       1.534307210247e+19       2.851000265435e+14       1.529555896995e+15       2.302561177637e+10       6.334645306211e-13       1.177427844105e+18       4.605122355274e+10       1.266929061239e-12       2.354855688216e+18       3.454201677129e-08       2.233579851860e+16       2.596407315392e+19       2.596407315392e+19       8.654086165985e+18      -3.629813444354e+21       1.641884573321e-04       6.887830119360e-02 
       4.825627931059e+07       2.072269129663e-08       3.245438600108e-13       9.603596568923e-03       5.024901771459e+09       1.414353577449e+04       2.930921256977e-04       6.825144269168e+11       5.544619611520e-03       1.492088015978e+19       2.791957769568e+14       1.497879716947e+15       2.254876524478e+10       6.334645306211e-13       1.145028820913e+18       4.509753048957e+10       1.266929061239e-12       2.290057641832e+18       3.454201677129e-08       2.172118926009e+16       2.524963781281e+19       2.524963781281e+19       8.415953579092e+18      -3.505395755820e+21       1.642673451213e-04       6.884593990060e-02 
       4.792083342828e+07       2.086775015357e-08       3.291033232173e-13       9.670820561951e-03       4.955286185029e+09       1.414353570727e+04       2.951437694274e-04       6.777700328585e+11       5.583431128762e-03       1.451030557963e+19       2.734138008130e+14       1.466859531455e+15       2.208179391685e+10       6.334645306211e-13       1.113521314495e+18       4.416358783370e+10       1.266929061239e-12       2.227042628995e+18       3.454201677129e-08       2.112349206896e+16       2.455486117554e+19       2.455486117554e+19       8.184373634057e+18      -3.385242689183e+21       1.643462337349e-04       6.881361469949e-02 
