# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  126       4.803382675084e-10       1.443482332464e-13      -5.276718811694e-12       0.000000000000e+00       5.288169440314e-12       9.263267017575e-13      -5.555095620959e-15 
  127       4.850059088065e-10       1.452080459592e-13      -5.343147141574e-12       0.000000000000e+00       5.173967934064e-12       9.111182273771e-13      -5.483218264012e-15 
  128       4.896772049521e-10       1.460057460806e-13      -5.407698061277e-12       0.000000000000e+00       5.062735828628e-12       8.962247502071e-13      -5.410652448309e-15 
  129       4.943506974494e-10       1.467403988708e-13      -5.470299945489e-12       0.000000000000e+00       4.954235223328e-12       8.816244360807e-13      -5.337499256387e-15 
  130       4.990254371400e-10       1.474112855956e-13      -5.530884378998e-12       0.000000000000e+00       4.848432356571e-12       8.673168536118e-13      -5.263876947773e-15 
  131       5.037005625725e-10       1.480177922118e-13      -5.589384195087e-12       0.000000000000e+00       4.745337418555e-12       8.533060829979e-13      -5.189910525162e-15 
  132       5.083751523097e-10       1.485593717697e-13      -5.645732817889e-12       0.000000000000e+00       4.644948617184e-12       8.395948143280e-13      -5.115728111027e-15 
  133       5.130482233348e-10       1.490355461309e-13      -5.699864300181e-12       0.000000000000e+00       4.547251845669e-12       8.261843069605e-13      -5.041460956456e-15 
  134       5.177187294583e-10       1.494459076861e-13      -5.751713361181e-12       0.000000000000e+00       4.452220350146e-12       8.130743489007e-13      -4.967243449991e-15 
  135       5.223855597245e-10       1.497901210724e-13      -5.801215424341e-12       0.000000000000e+00       4.359814397279e-12       8.002632161785e-13      -4.893213126462e-15 
  136       5.270475368181e-10       1.500679248912e-13      -5.848306655145e-12       0.000000000000e+00       4.269980941875e-12       7.877476322261e-13      -4.819510675828e-15 
  137       5.317034154706e-10       1.502791334258e-13      -5.892923998907e-12       0.000000000000e+00       4.182653294493e-12       7.755227272555e-13      -4.746279952013e-15 
  138       5.363518808673e-10       1.504236383591e-13      -5.935005218559e-12       0.000000000000e+00       4.097750789055e-12       7.635819976365e-13      -4.673667981742e-15 
  139       5.409915470532e-10       1.505014104914e-13      -5.974488932454e-12       0.000000000000e+00       4.015178450452e-12       7.519172652741e-13      -4.601824973382e-15 
  140       5.456209553405e-10       1.505125014578e-13      -6.011314652159e-12       0.000000000000e+00       3.934826662161e-12       7.405186369860e-13      -4.530904325776e-15 
  141       5.502385727144e-10       1.504570454461e-13      -6.045422820249e-12       0.000000000000e+00       3.856570833847e-12       7.293744638807e-13      -4.461062637081e-15 
  142       5.548427902399e-10       1.503352609142e-13      -6.076754848105e-12       0.000000000000e+00       3.780271068983e-12       7.184713007348e-13      -4.392459713606e-15 
  143       5.594319214687e-10       1.501474523083e-13      -6.105253153709e-12       0.000000000000e+00       3.705771832450e-12       7.077938653710e-13      -4.325258578651e-15 
  144       5.640043397291e-10       1.498940236130e-13      -6.130861728930e-12       0.000000000000e+00       3.632934541825e-12       6.973282730141e-13      -4.259586949775e-15 
  145       5.685589086149e-10       1.495755168844e-13      -6.153527824622e-12       0.000000000000e+00       3.561739664185e-12       6.870721844919e-13      -4.195417371646e-15 
  146       5.730945911057e-10       1.491925807987e-13      -6.173200504275e-12       0.000000000000e+00       3.492194099681e-12       6.770255859475e-13      -4.132675227683e-15 
  147       5.776103137058e-10       1.487459609305e-13      -6.189830169921e-12       0.000000000000e+00       3.424299019774e-12       6.671875820906e-13      -4.071275999763e-15 
  148       5.821049656492e-10       1.482365015383e-13      -6.203368602969e-12       0.000000000000e+00       3.358049724067e-12       6.575563743969e-13      -4.011125055616e-15 
  149       5.865773981040e-10       1.476651473502e-13      -6.213769005047e-12       0.000000000000e+00       3.293435497131e-12       6.481292393071e-13      -3.952117436211e-15 
  150       5.910264233777e-10       1.470329453498e-13      -6.220986038839e-12       0.000000000000e+00       3.230439465328e-12       6.389025064269e-13      -3.894137643156e-15 
  151       5.954508141214e-10       1.463410465614e-13      -6.224975868923e-12       0.000000000000e+00       3.169038453641e-12       6.298715367259e-13      -3.837059426080e-15 
  152       5.998493025349e-10       1.455907078360e-13      -6.225696202612e-12       0.000000000000e+00       3.109202842500e-12       6.210307007370e-13      -3.780745570032e-15 
  153       6.042205795714e-10       1.447832936370e-13      -6.223106330790e-12       0.000000000000e+00       3.050896424609e-12       6.123733567563e-13      -3.725047682869e-15 
  154       6.085632941423e-10       1.439202778259e-13      -6.217167168753e-12       0.000000000000e+00       2.994076261770e-12       6.038918290416e-13      -3.669805982651e-15 
  155       6.128760523217e-10       1.430032454477e-13      -6.207841297045e-12       0.000000000000e+00       2.938692541714e-12       5.955773860125e-13      -3.614849085027e-15 
  156       6.171574165518e-10       1.420338945168e-13      -6.195093002299e-12       0.000000000000e+00       2.884688434924e-12       5.874202184497e-13      -3.559993790631e-15 
  157       6.214059048469e-10       1.410140378027e-13      -6.178888318076e-12       0.000000000000e+00       2.831999951465e-12       5.794094176938e-13      -3.505044872475e-15 
  158       6.256199899985e-10       1.399456046157e-13      -6.159195065702e-12       0.000000000000e+00       2.780555797806e-12       5.715329538455e-13      -3.449794863335e-15 
  159       6.297980987804e-10       1.388306425922e-13      -6.135982895106e-12       0.000000000000e+00       2.730277233651e-12       5.637776539643e-13      -3.394023843147e-15 
  160       6.339386111530e-10       1.376713194811e-13      -6.109223325661e-12       0.000000000000e+00       2.681077928764e-12       5.561291802684e-13      -3.337499226398e-15 
  161       6.380399702166e-10       1.364698750668e-13      -6.078889643218e-12       0.000000000000e+00       2.632881642422e-12       5.485752520798e-13      -3.280029798906e-15 
  162       6.421010246692e-10       1.352284684148e-13      -6.044956495248e-12       0.000000000000e+00       2.585677319314e-12       5.411156776234e-13      -3.221633644633e-15 
  163       6.461207152542e-10       1.339493204677e-13      -6.007400337778e-12       0.000000000000e+00       2.539468614973e-12       5.337531718320e-13      -3.162384731894e-15 
  164       6.500979664525e-10       1.326347642361e-13      -5.966199615836e-12       0.000000000000e+00       2.494256450680e-12       5.264901855682e-13      -3.102360036283e-15 
  165       6.540316861967e-10       1.312872463549e-13      -5.921334803623e-12       0.000000000000e+00       2.450038952282e-12       5.193288987470e-13      -3.041639577663e-15 
  166       6.579207655855e-10       1.299093286395e-13      -5.872788444694e-12       0.000000000000e+00       2.406811389027e-12       5.122712134598e-13      -2.980306457150e-15 
