# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       3.384517695439e+03       2.953758006780e-04       5.146867951638e-05       1.133475233151e+02       3.500572218015e+01       1.402974201342e+04       4.144046280519e+00       4.749793984887e+07       6.262388032619e+01       3.614759638044e+02       9.641011070532e+01       5.172383010523e+02       7.786396260048e-03       6.339201659789e-13       2.771977122392e+01       7.786396260048e-03       6.335953000508e-13       2.773395444127e+01       7.786396260048e-03       6.335852439937e-13       2.773439422981e+01       3.454055557132e-08       5.262214922103e-01       1.225400585354e+03       1.225400585354e+03       2.038555149593e+02      -8.431973829251e+00       6.345511394157e-04       6.057724608959e-01 
       3.360963322042e+03       2.974452438085e-04       5.212316969711e-05       1.140245161720e+02       3.458084199424e+01       1.402906502056e+04       4.172878665446e+00       4.716520204166e+07       6.298057771295e+01       3.515207420537e+02       9.441178974800e+01       5.065173493869e+02       7.625005315523e-03       6.339265652351e-13       2.695608417454e+01       7.625005315523e-03       6.335971382182e-13       2.697006983730e+01       7.625005315523e-03       6.335869408521e-13       2.697050351573e+01       3.454055557132e-08       5.117290994388e-01       1.195834633030e+03       1.195834633030e+03       1.982408145441e+02      -8.156971719221e+00       6.372441553818e-04       6.073945474075e-01 
       3.337572754721e+03       2.995291921034e-04       5.278570132670e-05       1.147050589783e+02       3.416132576762e+01       1.402838447775e+04       4.201910669137e+00       4.683478221018e+07       6.333893571057e+01       3.418396628441e+02       9.245488268910e+01       4.960185824520e+02       7.466959093055e-03       6.339330542793e-13       2.621343099236e+01       7.466959093055e-03       6.335990022207e-13       2.622722183949e+01       7.466959093055e-03       6.335886615608e-13       2.622764949252e+01       3.454055557132e-08       4.976357918387e-01       1.166996178201e+03       1.166996178201e+03       1.927807351685e+02      -7.890985777135e+00       6.399558516164e-04       6.090146153646e-01 
       3.314344854804e+03       3.016277472767e-04       5.345636914321e-05       1.153891661889e+02       3.374710336742e+01       1.402770037054e+04       4.231143662239e+00       4.650666424822e+07       6.369895863285e+01       3.324251777590e+02       9.053853137490e+01       4.857373962702e+02       7.312188285340e-03       6.339396343686e-13       2.549123246489e+01       7.312188285340e-03       6.336008924212e-13       2.550483119740e+01       7.312188285340e-03       6.335904064549e-13       2.550525290856e+01       3.454055557132e-08       4.839305807433e-01       1.138866985691e+03       1.138866985691e+03       1.874710193162e+02      -7.633718867165e+00       6.426863600983e-04       6.106326284905e-01 
       3.291278491530e+03       3.037410117560e-04       5.413526894907e-05       1.160768522914e+02       3.333810560237e+01       1.402701268444e+04       4.260579024686e+00       4.618083216141e+07       6.406065077632e+01       3.232699462035e+02       8.866189543145e+01       4.756692822520e+02       7.160625021023e-03       6.339463067774e-13       2.478892532713e+01       7.160625021023e-03       6.336028091877e-13       2.480233460858e+01       7.160625021023e-03       6.335921758741e-13       2.480275046025e+01       3.454055557132e-08       4.706027800233e-01       1.111429285155e+03       1.111429285155e+03       1.823075266893e+02      -7.384883694853e+00       6.454358137297e-04       6.122485507022e-01 
       3.268372541997e+03       3.058690886873e-04       5.482249762249e-05       1.167681318055e+02       3.293426420992e+01       1.402632140493e+04       4.290218145760e+00       4.585727006649e+07       6.442401641997e+01       3.143668296832e+02       8.682415189617e+01       4.658098252199e+02       7.012202834955e-03       6.339530727981e-13       2.410596182254e+01       7.012202834955e-03       6.336047528935e-13       2.411918427959e+01       7.012202834955e-03       6.335939701630e-13       2.411959435300e+01       3.454055557132e-08       4.576419977590e-01       1.084665759049e+03       1.084665759049e+03       1.772862309809e+02      -7.144202479614e+00       6.482043463425e-04       6.138623461135e-01 
       3.245625891107e+03       3.080120819400e-04       5.551815312899e-05       1.174630192834e+02       3.253551184361e+01       1.402562651745e+04       4.320062424152e+00       4.553596219054e+07       6.478905982501e+01       3.057088862402e+02       8.502449485722e+01       4.561547014731e+02       6.866856639053e-03       6.339599337412e-13       2.344180927610e+01       6.866856639053e-03       6.336067239168e-13       2.345484749900e+01       6.866856639053e-03       6.335957896709e-13       2.345525187426e+01       3.454055557132e-08       4.450381281405e-01       1.058559530926e+03       1.058559530926e+03       1.724032167376e+02      -6.911406638195e+00       6.509920927049e-04       6.154739790374e-01 
       3.223037431511e+03       3.101700961119e-04       5.622233453308e-05       1.181615293098e+02       3.214178206054e+01       1.402492800742e+04       4.350113268025e+00       4.521689287017e+07       6.515578523466e+01       2.972893650430e+02       8.326213510025e+01       4.466996768925e+02       6.724522693784e-03       6.339668909351e-13       2.279594967910e+01       6.724522693784e-03       6.336087226416e-13       2.280880622220e+01       6.724522693784e-03       6.335976347523e-13       2.280920497831e+01       3.454055557132e-08       4.327813435912e-01       1.033094154027e+03       1.033094154027e+03       1.676546763073e+02      -6.686236478700e+00       6.537991885279e-04       6.170834139900e-01 
       3.200606063556e+03       3.123432365346e-04       5.693514201005e-05       1.188636765018e+02       3.175300930904e+01       1.402422586023e+04       4.380372095077e+00       4.490004655079e+07       6.552419687391e+01       2.891017011245e+02       8.153629976248e+01       4.374406050849e+02       6.585138580218e-03       6.339739457271e-13       2.216787928540e+01       6.585138580218e-03       6.336107494568e-13       2.218055666766e+01       6.585138580218e-03       6.335995057663e-13       2.218094988251e+01       3.454055557132e-08       4.208620871085e-01       1.008253600180e+03       1.008253600180e+03       1.630369068716e+02      -6.468440904851e+00       6.566257704716e-04       6.186906156925e-01 
       3.178330695233e+03       3.145316092784e-04       5.765667685783e-05       1.195694755090e+02       3.136912891653e+01       1.402352006122e+04       4.410840332605e+00       4.458540778587e+07       6.589429894925e+01       2.811395102656e+02       7.984623199398e+01       4.283734255655e+02       6.448643172676e-03       6.339810994830e-13       2.155710821878e+01       6.448643172676e-03       6.336128047571e-13       2.156960892423e+01       6.448643172676e-03       6.336014030772e-13       2.156999667466e+01       3.454055557132e-08       4.092710648150e-01       9.840222489819e+02       9.840222489819e+02       1.585463075599e+02      -6.257777130118e+00       6.594719761523e-04       6.202955490744e-01 
       3.156210242121e+03       3.167353211575e-04       5.838704150907e-05       1.202789410133e+02       3.099007707752e+01       1.402281059572e+04       4.441519417566e+00       4.427296123612e+07       6.626609564849e+01       2.733965840192e+02       7.819119062591e+01       4.194941619787e+02       6.314976611936e-03       6.339883535877e-13       2.096316009108e+01       6.314976611936e-03       6.336148889426e-13       2.097548656932e+01       6.314976611936e-03       6.336033270545e-13       2.097586893108e+01       3.454055557132e-08       3.979992387146e-01       9.603848772708e+02       9.603848772708e+02       1.541793766429e+02      -6.054010401405e+00       6.623379441488e-04       6.218981792765e-01 
       3.134243627334e+03       3.189544797354e-04       5.912633954329e-05       1.209920877293e+02       3.061579084179e+01       1.402209744900e+04       4.472410796645e+00       4.396269166884e+07       6.663959114045e+01       2.658668848712e+02       7.657044984569e+01       4.107989203544e+02       6.184080278997e-03       6.339957094453e-13       2.038557163086e+01       6.184080278997e-03       6.336170024191e-13       2.039772629756e+01       6.184080278997e-03       6.336052780729e-13       2.039810334536e+01       3.454055557132e-08       3.870378196486e-01       9.373266488683e+02       9.373266488683e+02       1.499327088029e+02      -5.856913731963e+00       6.652238140094e-04       6.234984716534e-01 
       3.112429781473e+03       3.211891933297e-04       5.987467569912e-05       1.217089304038e+02       3.024620810271e+01       1.402138060633e+04       4.503515926316e+00       4.365458395711e+07       6.701478957481e+01       2.585445415348e+02       7.498329887888e+01       4.022838874021e+02       6.055896769386e-03       6.340031684796e-13       1.982389232234e+01       6.055896769386e-03       6.336191455978e-13       1.983587755968e+01       6.055896769386e-03       6.336072565120e-13       1.983624936720e+01       3.454055557132e-08       3.763782604447e-01       9.148331045922e+02       9.148331045922e+02       1.458029924798e+02      -5.666267643221e+00       6.681297262583e-04       6.250963917761e-01 
       3.090767642568e+03       3.234395710182e-04       6.063215588675e-05       1.224294838166e+02       2.988126758574e+01       1.402066005292e+04       4.534836272907e+00       4.334862307905e+07       6.739169508178e+01       2.514238443745e+02       7.342904167761e+01       3.939453288391e+02       5.930369868000e-03       6.340107321342e-13       1.927768405419e+01       5.930369868000e-03       6.336213188961e-13       1.928950221133e+01       5.930369868000e-03       6.336092627572e-13       1.928986885121e+01       3.454055557132e-08       3.660122492559e-01       8.928901525304e+02       8.928901525304e+02       1.417870072901e+02      -5.481859915240e+00       6.710558224028e-04       6.266919054351e-01 
       3.069256156031e+03       3.257057226432e-04       6.139888720046e-05       1.231537627795e+02       2.952090883710e+01       1.401993577395e+04       4.566373312667e+00       4.304479411714e+07       6.777031177197e+01       2.444992409554e+02       7.190699661552e+01       3.857795877537e+02       5.807444524462e-03       6.340184018725e-13       1.874652077804e+01       5.807444524462e-03       6.336235227369e-13       1.875817417158e+01       5.807444524462e-03       6.336112971990e-13       1.875853571548e+01       3.454055557132e-08       3.559317030813e-01       8.714840585686e+02       8.714840585686e+02       1.378816215167e+02      -5.303485345495e+00       6.740022449398e-04       6.282849786427e-01 
       3.047894274604e+03       3.279877588178e-04       6.217497793127e-05       1.238817821373e+02       2.916507221259e+01       1.401920775459e+04       4.598128531831e+00       4.274308225747e+07       6.815064373605e+01       2.377653317163e+02       7.041649618901e+01       3.777830830024e+02       5.687066828993e-03       6.340261791788e-13       1.822998817639e+01       5.687066828993e-03       6.336257575492e-13       1.824147909084e+01       5.687066828993e-03       6.336133602335e-13       1.824183560940e+01       3.454055557132e-08       3.461287614667e-01       8.506014371655e+02       8.506014371655e+02       1.340837896680e+02      -5.130945515709e+00       6.769691373630e-04       6.298755776357e-01 
