# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  115       4.299074656488e-10       1.314996709911e-13      -4.437425274872e-12       5.269061677125e-16       6.798698988402e-12       1.118187879503e-12      -6.274883730850e-15 
  116       4.344566167663e-10       1.329721920007e-13      -4.519423517509e-12       5.363804129593e-16       6.640782178725e-12       1.098613006902e-12      -6.216835128821e-15 
  117       4.390202051620e-10       1.343963122666e-13      -4.600340545749e-12       5.459547170483e-16       6.487158134730e-12       1.079448898959e-12      -6.157056826972e-15 
  118       4.435976806407e-10       1.357706239267e-13      -4.680103547297e-12       5.556298284215e-16       6.337839137485e-12       1.060701186660e-12      -6.095633402185e-15 
  119       4.481884106412e-10       1.370937524668e-13      -4.758639616790e-12       5.654065099630e-16       6.192813211071e-12       1.042372909689e-12      -6.032652107510e-15 
  120       4.527916775759e-10       1.383643581519e-13      -4.835875788780e-12       5.752855391140e-16       6.052043379322e-12       1.024464432983e-12      -5.968202871889e-15 
  121       4.574066761706e-10       1.395811374581e-13      -4.911739070700e-12       5.852677079869e-16       5.915466922564e-12       1.006973363280e-12      -5.902378299873e-15 
  122       4.620325108039e-10       1.407428245042e-13      -4.986156475847e-12       5.953538234799e-16       5.782994634359e-12       9.898944656724e-13      -5.835273671344e-15 
  123       4.666681928471e-10       1.418481924831e-13      -5.059055056350e-12       6.055447073911e-16       5.654510078239e-12       9.732195801569e-13      -5.766986941233e-15 
  124       4.713126380033e-10       1.428960550933e-13      -5.130361936150e-12       6.158411965332e-16       5.529868844454e-12       9.569375381854e-13      -5.697618739242e-15 
  125       4.759646636476e-10       1.438852679708e-13      -5.200004343970e-12       6.262441428481e-16       5.408897806707e-12       9.410340792164e-13      -5.627272369563e-15 
  126       4.806229861660e-10       1.448147301205e-13      -5.267909646295e-12       6.367544135207e-16       5.291394378896e-12       9.254917672659e-13      -5.556053810600e-15 
  127       4.852862182958e-10       1.456833853475e-13      -5.334005380344e-12       6.473728910939e-16       5.177125771854e-12       9.102899074583e-13      -5.484071714685e-15 
  128       4.899528664645e-10       1.464902236893e-13      -5.398219287042e-12       6.581004735828e-16       5.065828250089e-12       8.954044625777e-13      -5.411437407802e-15 
  129       4.946214769627e-10       1.472343233097e-13      -5.460480032579e-12       6.689380478777e-16       4.957263780649e-12       8.808139150209e-13      -5.338265059588e-15 
  130       4.992910982415e-10       1.479149783376e-13      -5.520719392513e-12       6.798864064115e-16       4.851398584625e-12       8.665177569693e-13      -5.264672215009e-15 
  131       5.039608645384e-10       1.485315878228e-13      -5.578870370696e-12       6.909463215243e-16       4.748242859542e-12       8.525198803527e-13      -5.190779320756e-15 
  132       5.086298500101e-10       1.490836182350e-13      -5.634866569700e-12       7.021185712795e-16       4.647794813714e-12       8.388227727675e-13      -5.116709561115e-15 
  133       5.132970671376e-10       1.495706051847e-13      -5.688642228719e-12       7.134039393867e-16       4.550040333669e-12       8.254274765711e-13      -5.042588858905e-15 
  134       5.179614651306e-10       1.499921551441e-13      -5.740132261474e-12       7.248032151255e-16       4.454952651560e-12       8.123335479756e-13      -4.968545876424e-15 
  135       5.226219283319e-10       1.503479471684e-13      -5.789272294112e-12       7.363171932684e-16       4.362492012588e-12       7.995390161421e-13      -4.894712016379e-15 
  136       5.272772746224e-10       1.506377346172e-13      -5.835998703109e-12       7.479466740042e-16       4.272605342415e-12       7.870403422753e-13      -4.821221422829e-15 
  137       5.319262538255e-10       1.508613468750e-13      -5.880248653173e-12       7.596924628615e-16       4.185225914584e-12       7.748323787169e-13      -4.748210982126e-15 
  138       5.365675461116e-10       1.510186910728e-13      -5.921960135144e-12       7.715553706313e-16       4.100273017934e-12       7.629083280403e-13      -4.675820323845e-15 
  139       5.411997604028e-10       1.511097538092e-13      -5.961072003899e-12       7.835362132914e-16       4.017651624021e-12       7.512597021444e-13      -4.604191821731e-15 
  140       5.458214327773e-10       1.511346028710e-13      -5.997524016250e-12       7.956358119284e-16       3.937252054533e-12       7.398762813481e-13      -4.533470594636e-15 
  141       5.504310248745e-10       1.510933889552e-13      -6.031256868850e-12       8.078549926621e-16       3.858949648708e-12       7.287460734841e-13      -4.463804507453e-15 
  142       5.550269222990e-10       1.509863473893e-13      -6.062212236093e-12       8.201945865680e-16       3.782604430751e-12       7.178552729932e-13      -4.395344172059e-15 
  143       5.596074330255e-10       1.508137998527e-13      -6.090332808015e-12       8.326554296011e-16       3.708060777251e-12       7.071882200184e-13      -4.328242948251e-15 
  144       5.641709256395e-10       1.505761669979e-13      -6.115562867680e-12       8.452383133614e-16       3.635180027198e-12       6.967307280631e-13      -4.262620604482e-15 
  145       5.687162627874e-10       1.502740040824e-13      -6.137850007467e-12       8.579438320835e-16       3.563942637484e-12       6.864805230622e-13      -4.198450260373e-15 
  146       5.732424076252e-10       1.499079721373e-13      -6.157143654821e-12       8.707725203461e-16       3.494355513223e-12       6.764377604943e-13      -4.135660248145e-15 
