# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   98       3.553935526891e-10       1.004276906324e-13      -2.952486194458e-12       0.000000000000e+00       1.039807970276e-11       1.548969112369e-12      -7.380756035303e-15 
   99       3.595586024077e-10       1.024499931510e-13      -3.041599749050e-12       0.000000000000e+00       1.012650567140e-11       1.517098692396e-12      -7.304909670122e-15 
  100       3.637520498759e-10       1.044548389014e-13      -3.130889316549e-12       0.000000000000e+00       9.864609829141e-12       1.486234692589e-12      -7.227425002934e-15 
  101       3.679732036102e-10       1.064402114665e-13      -3.220285242169e-12       0.000000000000e+00       9.611816252516e-12       1.456333742186e-12      -7.149454165100e-15 
  102       3.722211808018e-10       1.084040681106e-13      -3.309716666644e-12       0.000000000000e+00       9.367430096522e-12       1.427340491129e-12      -7.072230064858e-15 
  103       3.764949003006e-10       1.103443402136e-13      -3.399111543262e-12       0.000000000000e+00       9.130633891243e-12       1.399187221745e-12      -6.997068192700e-15 
  104       3.807933072144e-10       1.122589855040e-13      -3.488397330805e-12       0.000000000000e+00       8.900672721547e-12       1.371809826799e-12      -6.925093410123e-15 
  105       3.851160963719e-10       1.141461518595e-13      -3.577503142282e-12       0.000000000000e+00       8.677446231843e-12       1.345199038164e-12      -6.856374394900e-15 
  106       3.894630739636e-10       1.160040365458e-13      -3.666357919566e-12       0.000000000000e+00       8.460990060695e-12       1.319355426691e-12      -6.790675093400e-15 
  107       3.938339302375e-10       1.178308373848e-13      -3.754889807561e-12       0.000000000000e+00       8.251292490973e-12       1.294273447866e-12      -6.727718093970e-15 
